age,month,day_of_week,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_basic_6y,education_basicy_9,education_high.school,education_illiterate,education_professional.course,education_university.degree,default_yes,housing_yes,loan_yes,contact_telephone,poutcome_nonexistent,poutcome_success,y_yes
58,1,0,2,6,2,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
33,1,0,1,999,2,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
48,1,0,1,7,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
49,1,0,1,6,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42,1,0,1,999,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33,1,0,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
58,1,0,1,6,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
56,1,0,2,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
59,1,0,3,999,1,-1.8,93.749,-34.6,0.642,5008.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,0,2,999,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
35,1,0,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
63,1,0,3,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
33,1,1,3,999,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
26,1,1,4,6,2,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1
80,1,1,1,12,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
49,1,1,2,999,3,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
20,1,1,1,999,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
20,1,1,4,6,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
53,1,1,2,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
36,1,2,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1
48,1,3,2,999,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
48,1,3,1,6,2,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
74,1,3,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
48,1,3,1,6,2,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1
48,1,3,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
35,1,3,1,10,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
37,1,3,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
46,1,3,3,6,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
58,1,3,4,999,2,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22,1,3,2,999,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35,1,3,2,6,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
68,1,4,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,1,4,6,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
68,1,4,3,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
55,1,4,2,999,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
50,1,4,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
82,1,0,2,999,0,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
25,1,0,2,999,1,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,1,0,4,999,0,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
25,1,0,3,999,1,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
54,1,0,1,12,1,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
82,1,0,1,6,2,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,0,2,999,0,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
74,1,0,2,14,2,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74,1,0,5,999,0,-1.8,93.749,-34.6,0.643,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
85,1,1,6,6,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
85,1,1,1,6,2,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
85,1,1,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75,1,1,1,6,2,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
85,1,1,1,999,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
70,1,1,2,999,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
45,1,1,3,7,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
61,1,1,4,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
49,1,2,2,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66,1,2,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
57,1,2,3,999,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
80,1,2,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
80,1,2,1,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
80,1,2,2,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
80,1,2,2,999,0,-1.8,93.749,-34.6,0.642,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
57,1,2,2,6,1,-1.8,93.749,-34.6,0.642,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58,1,3,1,6,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
53,1,3,1,6,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
80,1,3,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57,1,3,2,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
77,1,3,7,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
59,1,3,2,999,1,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44,1,3,4,999,0,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
80,1,3,1,10,2,-1.8,93.749,-34.6,0.644,5008.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
32,1,4,5,6,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
43,1,4,4,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
41,1,4,1,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
63,1,4,1,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
47,1,4,1,999,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
73,1,4,1,6,3,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
26,1,4,1,6,2,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
25,1,4,1,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
62,1,4,2,999,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
71,1,0,8,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
29,1,0,3,12,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
46,1,0,3,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
38,1,0,2,6,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
29,1,0,2,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
32,1,0,2,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
46,1,0,2,6,2,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
29,1,0,1,999,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
30,1,0,3,10,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
20,1,0,1,999,3,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
46,1,0,5,999,4,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24,1,0,10,999,0,-1.8,93.749,-34.6,0.645,5008.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
71,1,0,2,4,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,1,0,2,999,1,-1.8,93.749,-34.6,0.645,5008.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
71,1,0,3,999,0,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1,0,3,999,1,-1.8,93.749,-34.6,0.645,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,1,0,1,999,1,-1.8,93.749,-34.6,0.645,5008.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
27,1,1,2,999,1,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
39,1,1,1,999,2,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24,1,1,1,999,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
24,1,1,1,999,1,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
27,1,1,1,999,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
37,1,1,2,999,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
30,1,1,1,999,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
20,1,1,3,999,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
44,1,1,2,999,1,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29,1,1,1,999,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
48,1,1,3,999,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
20,1,1,1,999,0,-1.8,93.749,-34.6,0.6459999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
52,1,2,2,10,1,-1.8,93.749,-34.6,0.654,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
52,1,2,1,6,1,-1.8,93.749,-34.6,0.654,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1
28,1,2,2,6,4,-1.8,93.749,-34.6,0.654,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
33,1,2,1,6,1,-1.8,93.749,-34.6,0.654,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
52,1,2,2,999,0,-1.8,93.749,-34.6,0.654,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
50,1,3,3,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
33,1,3,6,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,1,3,2,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
38,1,3,1,6,1,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
61,1,3,2,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,1,3,1,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
36,1,3,1,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,1,3,1,18,1,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
26,1,3,2,999,1,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
35,1,3,2,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
29,1,3,5,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
36,1,3,7,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
52,1,3,3,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1
33,1,3,3,999,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
38,1,3,1,13,1,-1.8,93.749,-34.6,0.659,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
34,1,4,2,6,2,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
36,1,4,1,6,1,-1.8,93.749,-34.6,0.6629999999999999,5008.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30,1,4,4,999,1,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,1,4,2,999,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
35,1,4,3,999,1,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
36,1,4,2,999,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
28,1,4,1,999,1,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
28,1,4,1,999,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
31,1,4,1,6,2,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1
21,1,4,1,999,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
20,1,4,2,999,0,-1.8,93.749,-34.6,0.6629999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
37,2,1,1,999,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39,2,1,1,3,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
52,2,1,1,3,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,2,1,1,999,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30,2,1,1,6,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,2,1,1,999,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48,2,1,1,3,3,-1.8,93.876,-40.0,0.6679999999999999,5008.7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
18,2,1,1,3,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1
18,2,1,1,6,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
79,2,1,1,999,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79,2,1,1,999,0,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43,2,1,2,3,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
52,2,1,2,999,0,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
24,2,1,2,6,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
52,2,1,1,2,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
19,2,1,1,999,3,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
29,2,1,1,7,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
51,2,1,1,999,1,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,2,2,2,999,0,-1.8,93.876,-40.0,0.672,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
37,2,2,1,999,0,-1.8,93.876,-40.0,0.672,5008.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
24,2,2,1,7,2,-1.8,93.876,-40.0,0.672,5008.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
